d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,Label
0.6046064294112795,1.051394853744364,0.4560639149815306,0.5352338039060586,1.476213750841344,0.5867195876090854,0.8849036336224224,0.643679590412432,1.1723482872057152,1.225125611143967,Distracted
1.051394853744364,0.4560639149815306,0.5352338039060586,1.476213750841344,0.5867195876090854,0.8849036336224224,0.643679590412432,1.1723482872057152,1.225125611143967,0.9755476701463895,Distracted
0.4560639149815306,0.5352338039060586,1.476213750841344,0.5867195876090854,0.8849036336224224,0.643679590412432,1.1723482872057152,1.225125611143967,0.9755476701463895,0.6173020806531309,Distracted
0.5352338039060586,1.476213750841344,0.5867195876090854,0.8849036336224224,0.643679590412432,1.1723482872057152,1.225125611143967,0.9755476701463895,0.6173020806531309,0.4971811126953482,Distracted
1.476213750841344,0.5867195876090854,0.8849036336224224,0.643679590412432,1.1723482872057152,1.225125611143967,0.9755476701463895,0.6173020806531309,0.4971811126953482,1.0646339811146592,Distracted
0.5867195876090854,0.8849036336224224,0.643679590412432,1.1723482872057152,1.225125611143967,0.9755476701463895,0.6173020806531309,0.4971811126953482,1.0646339811146592,0.6802086751027858,Distracted
0.8849036336224224,0.643679590412432,1.1723482872057152,1.225125611143967,0.9755476701463895,0.6173020806531309,0.4971811126953482,1.0646339811146592,0.6802086751027858,0.2119532975661686,Distracted
0.643679590412432,1.1723482872057152,1.225125611143967,0.9755476701463895,0.6173020806531309,0.4971811126953482,1.0646339811146592,0.6802086751027858,0.2119532975661686,0.867665714511218,Distracted
1.1723482872057152,1.225125611143967,0.9755476701463895,0.6173020806531309,0.4971811126953482,1.0646339811146592,0.6802086751027858,0.2119532975661686,0.867665714511218,0.4007823376497111,Distracted
1.225125611143967,0.9755476701463895,0.6173020806531309,0.4971811126953482,1.0646339811146592,0.6802086751027858,0.2119532975661686,0.867665714511218,0.4007823376497111,1.0823997910418273,Distracted
0.9755476701463895,0.6173020806531309,0.4971811126953482,1.0646339811146592,0.6802086751027858,0.2119532975661686,0.867665714511218,0.4007823376497111,1.0823997910418273,0.9282312894205992,Distracted
0.6173020806531309,0.4971811126953482,1.0646339811146592,0.6802086751027858,0.2119532975661686,0.867665714511218,0.4007823376497111,1.0823997910418273,0.9282312894205992,0.7870685074352514,Distracted
0.4971811126953482,1.0646339811146592,0.6802086751027858,0.2119532975661686,0.867665714511218,0.4007823376497111,1.0823997910418273,0.9282312894205992,0.7870685074352514,0.7861069544678773,Distracted
1.0646339811146592,0.6802086751027858,0.2119532975661686,0.867665714511218,0.4007823376497111,1.0823997910418273,0.9282312894205992,0.7870685074352514,0.7861069544678773,0.5023254126324653,Distracted
0.6802086751027858,0.2119532975661686,0.867665714511218,0.4007823376497111,1.0823997910418273,0.9282312894205992,0.7870685074352514,0.7861069544678773,0.5023254126324653,0.1488785280150526,Distracted
0.2119532975661686,0.867665714511218,0.4007823376497111,1.0823997910418273,0.9282312894205992,0.7870685074352514,0.7861069544678773,0.5023254126324653,0.1488785280150526,0.8432569033560234,Distracted
0.867665714511218,0.4007823376497111,1.0823997910418273,0.9282312894205992,0.7870685074352514,0.7861069544678773,0.5023254126324653,0.1488785280150526,0.8432569033560234,1.0887840794848156,Distracted
0.4007823376497111,1.0823997910418273,0.9282312894205992,0.7870685074352514,0.7861069544678773,0.5023254126324653,0.1488785280150526,0.8432569033560234,1.0887840794848156,0.4628975947167587,Distracted
1.0823997910418273,0.9282312894205992,0.7870685074352514,0.7861069544678773,0.5023254126324653,0.1488785280150526,0.8432569033560234,1.0887840794848156,0.4628975947167587,0.274919273801135,Distracted
0.9282312894205992,0.7870685074352514,0.7861069544678773,0.5023254126324653,0.1488785280150526,0.8432569033560234,1.0887840794848156,0.4628975947167587,0.274919273801135,-0.2660322463616915,Distracted
0.7870685074352514,0.7861069544678773,0.5023254126324653,0.1488785280150526,0.8432569033560234,1.0887840794848156,0.4628975947167587,0.274919273801135,-0.2660322463616915,1.1442643448831848,Distracted
0.7861069544678773,0.5023254126324653,0.1488785280150526,0.8432569033560234,1.0887840794848156,0.4628975947167587,0.274919273801135,-0.2660322463616915,1.1442643448831848,1.2568306610040287,Distracted
0.5023254126324653,0.1488785280150526,0.8432569033560234,1.0887840794848156,0.4628975947167587,0.274919273801135,-0.2660322463616915,1.1442643448831848,1.2568306610040287,1.1953168339325062,Distracted
0.1488785280150526,0.8432569033560234,1.0887840794848156,0.4628975947167587,0.274919273801135,-0.2660322463616915,1.1442643448831848,1.2568306610040287,1.1953168339325062,0.2684677089441533,Distracted
0.8432569033560234,1.0887840794848156,0.4628975947167587,0.274919273801135,-0.2660322463616915,1.1442643448831848,1.2568306610040287,1.1953168339325062,0.2684677089441533,0.9918066225000756,Distracted
1.0887840794848156,0.4628975947167587,0.274919273801135,-0.2660322463616915,1.1442643448831848,1.2568306610040287,1.1953168339325062,0.2684677089441533,0.9918066225000756,0.768710701924761,Distracted
0.4628975947167587,0.274919273801135,-0.2660322463616915,1.1442643448831848,1.2568306610040287,1.1953168339325062,0.2684677089441533,0.9918066225000756,0.768710701924761,1.2189741070951174,Distracted
0.274919273801135,-0.2660322463616915,1.1442643448831848,1.2568306610040287,1.1953168339325062,0.2684677089441533,0.9918066225000756,0.768710701924761,1.2189741070951174,0.4503346000195929,Distracted
-0.2660322463616915,1.1442643448831848,1.2568306610040287,1.1953168339325062,0.2684677089441533,0.9918066225000756,0.768710701924761,1.2189741070951174,0.4503346000195929,0.5691702299762701,Distracted
1.1442643448831848,1.2568306610040287,1.1953168339325062,0.2684677089441533,0.9918066225000756,0.768710701924761,1.2189741070951174,0.4503346000195929,0.5691702299762701,0.7653108183356936,Distracted
1.2568306610040287,1.1953168339325062,0.2684677089441533,0.9918066225000756,0.768710701924761,1.2189741070951174,0.4503346000195929,0.5691702299762701,0.7653108183356936,0.5372527990478293,Distracted
1.1953168339325062,0.2684677089441533,0.9918066225000756,0.768710701924761,1.2189741070951174,0.4503346000195929,0.5691702299762701,0.7653108183356936,0.5372527990478293,0.9795017959820248,Distracted
0.2684677089441533,0.9918066225000756,0.768710701924761,1.2189741070951174,0.4503346000195929,0.5691702299762701,0.7653108183356936,0.5372527990478293,0.9795017959820248,0.1547533473759961,Distracted
0.9918066225000756,0.768710701924761,1.2189741070951174,0.4503346000195929,0.5691702299762701,0.7653108183356936,0.5372527990478293,0.9795017959820248,0.1547533473759961,0.8082533088234151,Distracted
0.768710701924761,1.2189741070951174,0.4503346000195929,0.5691702299762701,0.7653108183356936,0.5372527990478293,0.9795017959820248,0.1547533473759961,0.8082533088234151,0.96224906675327,Distracted
1.2189741070951174,0.4503346000195929,0.5691702299762701,0.7653108183356936,0.5372527990478293,0.9795017959820248,0.1547533473759961,0.8082533088234151,0.96224906675327,0.8581723292861935,Distracted
0.4503346000195929,0.5691702299762701,0.7653108183356936,0.5372527990478293,0.9795017959820248,0.1547533473759961,0.8082533088234151,0.96224906675327,0.8581723292861935,0.8242026370023416,Distracted
0.5691702299762701,0.7653108183356936,0.5372527990478293,0.9795017959820248,0.1547533473759961,0.8082533088234151,0.96224906675327,0.8581723292861935,0.8242026370023416,0.6378805017504771,Distracted
0.7653108183356936,0.5372527990478293,0.9795017959820248,0.1547533473759961,0.8082533088234151,0.96224906675327,0.8581723292861935,0.8242026370023416,0.6378805017504771,0.417255648537328,Distracted
0.5372527990478293,0.9795017959820248,0.1547533473759961,0.8082533088234151,0.96224906675327,0.8581723292861935,0.8242026370023416,0.6378805017504771,0.417255648537328,0.5708778478445583,Distracted
0.9795017959820248,0.1547533473759961,0.8082533088234151,0.96224906675327,0.8581723292861935,0.8242026370023416,0.6378805017504771,0.417255648537328,0.5708778478445583,0.3603108221044948,Distracted
0.1547533473759961,0.8082533088234151,0.96224906675327,0.8581723292861935,0.8242026370023416,0.6378805017504771,0.417255648537328,0.5708778478445583,0.3603108221044948,1.005475299639892,Distracted
0.8082533088234151,0.96224906675327,0.8581723292861935,0.8242026370023416,0.6378805017504771,0.417255648537328,0.5708778478445583,0.3603108221044948,1.005475299639892,1.1237537540076266,Distracted
0.96224906675327,0.8581723292861935,0.8242026370023416,0.6378805017504771,0.417255648537328,0.5708778478445583,0.3603108221044948,1.005475299639892,1.1237537540076266,1.035012598204874,Distracted
0.8581723292861935,0.8242026370023416,0.6378805017504771,0.417255648537328,0.5708778478445583,0.3603108221044948,1.005475299639892,1.1237537540076266,1.035012598204874,0.6542704073357744,Distracted
0.8242026370023416,0.6378805017504771,0.417255648537328,0.5708778478445583,0.3603108221044948,1.005475299639892,1.1237537540076266,1.035012598204874,0.6542704073357744,0.427691510154073,Distracted
0.6378805017504771,0.417255648537328,0.5708778478445583,0.3603108221044948,1.005475299639892,1.1237537540076266,1.035012598204874,0.6542704073357744,0.427691510154073,0.8469290194967076,Distracted
0.417255648537328,0.5708778478445583,0.3603108221044948,1.005475299639892,1.1237537540076266,1.035012598204874,0.6542704073357744,0.427691510154073,0.8469290194967076,1.4515368537962017,Distracted
0.5708778478445583,0.3603108221044948,1.005475299639892,1.1237537540076266,1.035012598204874,0.6542704073357744,0.427691510154073,0.8469290194967076,1.4515368537962017,1.7232127856256576,Distracted
0.3603108221044948,1.005475299639892,1.1237537540076266,1.035012598204874,0.6542704073357744,0.427691510154073,0.8469290194967076,1.4515368537962017,1.7232127856256576,1.0463874445448158,Distracted
1.005475299639892,1.1237537540076266,1.035012598204874,0.6542704073357744,0.427691510154073,0.8469290194967076,1.4515368537962017,1.7232127856256576,1.0463874445448158,1.1753644460171349,Distracted
1.1237537540076266,1.035012598204874,0.6542704073357744,0.427691510154073,0.8469290194967076,1.4515368537962017,1.7232127856256576,1.0463874445448158,1.1753644460171349,1.3942222359020469,Distracted
1.035012598204874,0.6542704073357744,0.427691510154073,0.8469290194967076,1.4515368537962017,1.7232127856256576,1.0463874445448158,1.1753644460171349,1.3942222359020469,0.3556304638999117,Distracted
0.6542704073357744,0.427691510154073,0.8469290194967076,1.4515368537962017,1.7232127856256576,1.0463874445448158,1.1753644460171349,1.3942222359020469,0.3556304638999117,0.5748863679711101,Distracted
0.427691510154073,0.8469290194967076,1.4515368537962017,1.7232127856256576,1.0463874445448158,1.1753644460171349,1.3942222359020469,0.3556304638999117,0.5748863679711101,0.3249280824624436,Distracted
0.8469290194967076,1.4515368537962017,1.7232127856256576,1.0463874445448158,1.1753644460171349,1.3942222359020469,0.3556304638999117,0.5748863679711101,0.3249280824624436,0.8044778635997083,Distracted
1.4515368537962017,1.7232127856256576,1.0463874445448158,1.1753644460171349,1.3942222359020469,0.3556304638999117,0.5748863679711101,0.3249280824624436,0.8044778635997083,1.1036007588992771,Distracted
1.7232127856256576,1.0463874445448158,1.1753644460171349,1.3942222359020469,0.3556304638999117,0.5748863679711101,0.3249280824624436,0.8044778635997083,1.1036007588992771,0.8104689885314305,Distracted
1.0463874445448158,1.1753644460171349,1.3942222359020469,0.3556304638999117,0.5748863679711101,0.3249280824624436,0.8044778635997083,1.1036007588992771,0.8104689885314305,0.5699658557182153,Distracted
1.1753644460171349,1.3942222359020469,0.3556304638999117,0.5748863679711101,0.3249280824624436,0.8044778635997083,1.1036007588992771,0.8104689885314305,0.5699658557182153,0.5791286917492683,Distracted
1.3942222359020469,0.3556304638999117,0.5748863679711101,0.3249280824624436,0.8044778635997083,1.1036007588992771,0.8104689885314305,0.5699658557182153,0.5791286917492683,0.4139773131379749,Distracted
0.3556304638999117,0.5748863679711101,0.3249280824624436,0.8044778635997083,1.1036007588992771,0.8104689885314305,0.5699658557182153,0.5791286917492683,0.4139773131379749,1.6315192634698956,Distracted
0.5748863679711101,0.3249280824624436,0.8044778635997083,1.1036007588992771,0.8104689885314305,0.5699658557182153,0.5791286917492683,0.4139773131379749,1.6315192634698956,0.9374283925516012,Distracted
0.3249280824624436,0.8044778635997083,1.1036007588992771,0.8104689885314305,0.5699658557182153,0.5791286917492683,0.4139773131379749,1.6315192634698956,0.9374283925516012,1.1905973042711564,Distracted
0.8044778635997083,1.1036007588992771,0.8104689885314305,0.5699658557182153,0.5791286917492683,0.4139773131379749,1.6315192634698956,0.9374283925516012,1.1905973042711564,-0.2440221578372952,Distracted
1.1036007588992771,0.8104689885314305,0.5699658557182153,0.5791286917492683,0.4139773131379749,1.6315192634698956,0.9374283925516012,1.1905973042711564,-0.2440221578372952,0.691041538061078,Distracted
0.8104689885314305,0.5699658557182153,0.5791286917492683,0.4139773131379749,1.6315192634698956,0.9374283925516012,1.1905973042711564,-0.2440221578372952,0.691041538061078,0.0657162240799349,Distracted
0.5699658557182153,0.5791286917492683,0.4139773131379749,1.6315192634698956,0.9374283925516012,1.1905973042711564,-0.2440221578372952,0.691041538061078,0.0657162240799349,0.8512857519463681,Distracted
0.5791286917492683,0.4139773131379749,1.6315192634698956,0.9374283925516012,1.1905973042711564,-0.2440221578372952,0.691041538061078,0.0657162240799349,0.8512857519463681,0.4493170561222478,Distracted
0.4139773131379749,1.6315192634698956,0.9374283925516012,1.1905973042711564,-0.2440221578372952,0.691041538061078,0.0657162240799349,0.8512857519463681,0.4493170561222478,0.5011977027171113,Distracted
1.6315192634698956,0.9374283925516012,1.1905973042711564,-0.2440221578372952,0.691041538061078,0.0657162240799349,0.8512857519463681,0.4493170561222478,0.5011977027171113,0.7997304029577742,Distracted
0.9374283925516012,1.1905973042711564,-0.2440221578372952,0.691041538061078,0.0657162240799349,0.8512857519463681,0.4493170561222478,0.5011977027171113,0.7997304029577742,0.9348078007599796,Distracted
1.1905973042711564,-0.2440221578372952,0.691041538061078,0.0657162240799349,0.8512857519463681,0.4493170561222478,0.5011977027171113,0.7997304029577742,0.9348078007599796,0.5245477092855119,Distracted
-0.2440221578372952,0.691041538061078,0.0657162240799349,0.8512857519463681,0.4493170561222478,0.5011977027171113,0.7997304029577742,0.9348078007599796,0.5245477092855119,0.0966024783564205,Distracted
0.691041538061078,0.0657162240799349,0.8512857519463681,0.4493170561222478,0.5011977027171113,0.7997304029577742,0.9348078007599796,0.5245477092855119,0.0966024783564205,0.9477224837222812,Distracted
0.0657162240799349,0.8512857519463681,0.4493170561222478,0.5011977027171113,0.7997304029577742,0.9348078007599796,0.5245477092855119,0.0966024783564205,0.9477224837222812,1.1747992492708916,Distracted
0.8512857519463681,0.4493170561222478,0.5011977027171113,0.7997304029577742,0.9348078007599796,0.5245477092855119,0.0966024783564205,0.9477224837222812,1.1747992492708916,0.7652054781040266,Distracted
0.4493170561222478,0.5011977027171113,0.7997304029577742,0.9348078007599796,0.5245477092855119,0.0966024783564205,0.9477224837222812,1.1747992492708916,0.7652054781040266,0.7271878830568315,Distracted
0.5011977027171113,0.7997304029577742,0.9348078007599796,0.5245477092855119,0.0966024783564205,0.9477224837222812,1.1747992492708916,0.7652054781040266,0.7271878830568315,0.5863027435602759,Distracted
0.7997304029577742,0.9348078007599796,0.5245477092855119,0.0966024783564205,0.9477224837222812,1.1747992492708916,0.7652054781040266,0.7271878830568315,0.5863027435602759,0.5056167708574153,Distracted
0.9348078007599796,0.5245477092855119,0.0966024783564205,0.9477224837222812,1.1747992492708916,0.7652054781040266,0.7271878830568315,0.5863027435602759,0.5056167708574153,1.188490787753079,Distracted
0.5245477092855119,0.0966024783564205,0.9477224837222812,1.1747992492708916,0.7652054781040266,0.7271878830568315,0.5863027435602759,0.5056167708574153,1.188490787753079,0.9705807586710572,Distracted
0.0966024783564205,0.9477224837222812,1.1747992492708916,0.7652054781040266,0.7271878830568315,0.5863027435602759,0.5056167708574153,1.188490787753079,0.9705807586710572,0.9578161199372393,Distracted
0.9477224837222812,1.1747992492708916,0.7652054781040266,0.7271878830568315,0.5863027435602759,0.5056167708574153,1.188490787753079,0.9705807586710572,0.9578161199372393,0.6272624338472415,Distracted
1.1747992492708916,0.7652054781040266,0.7271878830568315,0.5863027435602759,0.5056167708574153,1.188490787753079,0.9705807586710572,0.9578161199372393,0.6272624338472415,0.7452250675702529,Distracted
0.7652054781040266,0.7271878830568315,0.5863027435602759,0.5056167708574153,1.188490787753079,0.9705807586710572,0.9578161199372393,0.6272624338472415,0.7452250675702529,0.7546404958795739,Distracted
0.7271878830568315,0.5863027435602759,0.5056167708574153,1.188490787753079,0.9705807586710572,0.9578161199372393,0.6272624338472415,0.7452250675702529,0.7546404958795739,0.4946776449384731,Distracted
0.5863027435602759,0.5056167708574153,1.188490787753079,0.9705807586710572,0.9578161199372393,0.6272624338472415,0.7452250675702529,0.7546404958795739,0.4946776449384731,0.7329292137770609,Distracted
0.5056167708574153,1.188490787753079,0.9705807586710572,0.9578161199372393,0.6272624338472415,0.7452250675702529,0.7546404958795739,0.4946776449384731,0.7329292137770609,0.5200901161484657,Distracted
1.188490787753079,0.9705807586710572,0.9578161199372393,0.6272624338472415,0.7452250675702529,0.7546404958795739,0.4946776449384731,0.7329292137770609,0.5200901161484657,0.7943269137209314,Distracted
0.9705807586710572,0.9578161199372393,0.6272624338472415,0.7452250675702529,0.7546404958795739,0.4946776449384731,0.7329292137770609,0.5200901161484657,0.7943269137209314,1.007218459621705,Distracted
0.9578161199372393,0.6272624338472415,0.7452250675702529,0.7546404958795739,0.4946776449384731,0.7329292137770609,0.5200901161484657,0.7943269137209314,1.007218459621705,1.1374834523678767,Distracted
0.6272624338472415,0.7452250675702529,0.7546404958795739,0.4946776449384731,0.7329292137770609,0.5200901161484657,0.7943269137209314,1.007218459621705,1.1374834523678767,0.9258109895071034,Distracted
0.7452250675702529,0.7546404958795739,0.4946776449384731,0.7329292137770609,0.5200901161484657,0.7943269137209314,1.007218459621705,1.1374834523678767,0.9258109895071034,1.4227497334608357,Distracted
0.7546404958795739,0.4946776449384731,0.7329292137770609,0.5200901161484657,0.7943269137209314,1.007218459621705,1.1374834523678767,0.9258109895071034,1.4227497334608357,1.225922447668767,Distracted
0.4946776449384731,0.7329292137770609,0.5200901161484657,0.7943269137209314,1.007218459621705,1.1374834523678767,0.9258109895071034,1.4227497334608357,1.225922447668767,1.1825081406591464,Distracted
0.7329292137770609,0.5200901161484657,0.7943269137209314,1.007218459621705,1.1374834523678767,0.9258109895071034,1.4227497334608357,1.225922447668767,1.1825081406591464,0.1726431722688748,Distracted
0.5200901161484657,0.7943269137209314,1.007218459621705,1.1374834523678767,0.9258109895071034,1.4227497334608357,1.225922447668767,1.1825081406591464,0.1726431722688748,1.1423410075297564,Distracted
0.7943269137209314,1.007218459621705,1.1374834523678767,0.9258109895071034,1.4227497334608357,1.225922447668767,1.1825081406591464,0.1726431722688748,1.1423410075297564,1.182649715621657,Distracted
1.007218459621705,1.1374834523678767,0.9258109895071034,1.4227497334608357,1.225922447668767,1.1825081406591464,0.1726431722688748,1.1423410075297564,1.182649715621657,0.8163058879502519,Distracted
1.1374834523678767,0.9258109895071034,1.4227497334608357,1.225922447668767,1.1825081406591464,0.1726431722688748,1.1423410075297564,1.182649715621657,0.8163058879502519,0.7961734175249615,Distracted
0.9258109895071034,1.4227497334608357,1.225922447668767,1.1825081406591464,0.1726431722688748,1.1423410075297564,1.182649715621657,0.8163058879502519,0.7961734175249615,0.9144044001115084,Distracted
1.4227497334608357,1.225922447668767,1.1825081406591464,0.1726431722688748,1.1423410075297564,1.182649715621657,0.8163058879502519,0.7961734175249615,0.9144044001115084,0.5158112644899426,Distracted
1.225922447668767,1.1825081406591464,0.1726431722688748,1.1423410075297564,1.182649715621657,0.8163058879502519,0.7961734175249615,0.9144044001115084,0.5158112644899426,1.1566235837695706,Distracted
1.1825081406591464,0.1726431722688748,1.1423410075297564,1.182649715621657,0.8163058879502519,0.7961734175249615,0.9144044001115084,0.5158112644899426,1.1566235837695706,0.8635190797708721,Distracted
0.1726431722688748,1.1423410075297564,1.182649715621657,0.8163058879502519,0.7961734175249615,0.9144044001115084,0.5158112644899426,1.1566235837695706,0.8635190797708721,1.2408508060222685,Distracted
1.1423410075297564,1.182649715621657,0.8163058879502519,0.7961734175249615,0.9144044001115084,0.5158112644899426,1.1566235837695706,0.8635190797708721,1.2408508060222685,-0.0536370154511803,Distracted
1.182649715621657,0.8163058879502519,0.7961734175249615,0.9144044001115084,0.5158112644899426,1.1566235837695706,0.8635190797708721,1.2408508060222685,-0.0536370154511803,0.7844775268907902,Distracted
0.8163058879502519,0.7961734175249615,0.9144044001115084,0.5158112644899426,1.1566235837695706,0.8635190797708721,1.2408508060222685,-0.0536370154511803,0.7844775268907902,0.2898553031566796,Distracted
0.7961734175249615,0.9144044001115084,0.5158112644899426,1.1566235837695706,0.8635190797708721,1.2408508060222685,-0.0536370154511803,0.7844775268907902,0.2898553031566796,0.7025246583889344,Distracted
0.9144044001115084,0.5158112644899426,1.1566235837695706,0.8635190797708721,1.2408508060222685,-0.0536370154511803,0.7844775268907902,0.2898553031566796,0.7025246583889344,1.1909645496763817,Distracted
0.5158112644899426,1.1566235837695706,0.8635190797708721,1.2408508060222685,-0.0536370154511803,0.7844775268907902,0.2898553031566796,0.7025246583889344,1.1909645496763817,1.5337534878565553,Distracted
1.1566235837695706,0.8635190797708721,1.2408508060222685,-0.0536370154511803,0.7844775268907902,0.2898553031566796,0.7025246583889344,1.1909645496763817,1.5337534878565553,0.6796718023672776,Distracted
0.8635190797708721,1.2408508060222685,-0.0536370154511803,0.7844775268907902,0.2898553031566796,0.7025246583889344,1.1909645496763817,1.5337534878565553,0.6796718023672776,1.4628313468070466,Distracted
1.2408508060222685,-0.0536370154511803,0.7844775268907902,0.2898553031566796,0.7025246583889344,1.1909645496763817,1.5337534878565553,0.6796718023672776,1.4628313468070466,0.3483284056720968,Distracted
-0.0536370154511803,0.7844775268907902,0.2898553031566796,0.7025246583889344,1.1909645496763817,1.5337534878565553,0.6796718023672776,1.4628313468070466,0.3483284056720968,1.250747736087409,Distracted
0.7844775268907902,0.2898553031566796,0.7025246583889344,1.1909645496763817,1.5337534878565553,0.6796718023672776,1.4628313468070466,0.3483284056720968,1.250747736087409,1.4214504138374164,Distracted
0.2898553031566796,0.7025246583889344,1.1909645496763817,1.5337534878565553,0.6796718023672776,1.4628313468070466,0.3483284056720968,1.250747736087409,1.4214504138374164,0.9912965803154568,Distracted
0.7025246583889344,1.1909645496763817,1.5337534878565553,0.6796718023672776,1.4628313468070466,0.3483284056720968,1.250747736087409,1.4214504138374164,0.9912965803154568,0.5957148194060684,Distracted
1.1909645496763817,1.5337534878565553,0.6796718023672776,1.4628313468070466,0.3483284056720968,1.250747736087409,1.4214504138374164,0.9912965803154568,0.5957148194060684,0.8661308688889926,Distracted
1.5337534878565553,0.6796718023672776,1.4628313468070466,0.3483284056720968,1.250747736087409,1.4214504138374164,0.9912965803154568,0.5957148194060684,0.8661308688889926,1.011398905014765,Distracted
0.6796718023672776,1.4628313468070466,0.3483284056720968,1.250747736087409,1.4214504138374164,0.9912965803154568,0.5957148194060684,0.8661308688889926,1.011398905014765,1.4306338633267628,Distracted
1.4628313468070466,0.3483284056720968,1.250747736087409,1.4214504138374164,0.9912965803154568,0.5957148194060684,0.8661308688889926,1.011398905014765,1.4306338633267628,1.014399384791677,Distracted
0.3483284056720968,1.250747736087409,1.4214504138374164,0.9912965803154568,0.5957148194060684,0.8661308688889926,1.011398905014765,1.4306338633267628,1.014399384791677,0.6558749616504573,Distracted
1.250747736087409,1.4214504138374164,0.9912965803154568,0.5957148194060684,0.8661308688889926,1.011398905014765,1.4306338633267628,1.014399384791677,0.6558749616504573,1.1341582368796377,Distracted
1.4214504138374164,0.9912965803154568,0.5957148194060684,0.8661308688889926,1.011398905014765,1.4306338633267628,1.014399384791677,0.6558749616504573,1.1341582368796377,0.8375172570403899,Distracted
0.9912965803154568,0.5957148194060684,0.8661308688889926,1.011398905014765,1.4306338633267628,1.014399384791677,0.6558749616504573,1.1341582368796377,0.8375172570403899,1.1845211810415155,Distracted
0.5957148194060684,0.8661308688889926,1.011398905014765,1.4306338633267628,1.014399384791677,0.6558749616504573,1.1341582368796377,0.8375172570403899,1.1845211810415155,0.998648182089182,Distracted
0.8661308688889926,1.011398905014765,1.4306338633267628,1.014399384791677,0.6558749616504573,1.1341582368796377,0.8375172570403899,1.1845211810415155,0.998648182089182,1.274871766173007,Distracted
1.011398905014765,1.4306338633267628,1.014399384791677,0.6558749616504573,1.1341582368796377,0.8375172570403899,1.1845211810415155,0.998648182089182,1.274871766173007,0.7625625317561009,Distracted
1.4306338633267628,1.014399384791677,0.6558749616504573,1.1341582368796377,0.8375172570403899,1.1845211810415155,0.998648182089182,1.274871766173007,0.7625625317561009,1.5175463772243245,Distracted
1.014399384791677,0.6558749616504573,1.1341582368796377,0.8375172570403899,1.1845211810415155,0.998648182089182,1.274871766173007,0.7625625317561009,1.5175463772243245,0.2564555349561939,Distracted
0.6558749616504573,1.1341582368796377,0.8375172570403899,1.1845211810415155,0.998648182089182,1.274871766173007,0.7625625317561009,1.5175463772243245,0.2564555349561939,1.1785883177131833,Distracted
1.1341582368796377,0.8375172570403899,1.1845211810415155,0.998648182089182,1.274871766173007,0.7625625317561009,1.5175463772243245,0.2564555349561939,1.1785883177131833,0.9716273209624012,Distracted
0.8375172570403899,1.1845211810415155,0.998648182089182,1.274871766173007,0.7625625317561009,1.5175463772243245,0.2564555349561939,1.1785883177131833,0.9716273209624012,0.1979141658240585,Distracted
1.1845211810415155,0.998648182089182,1.274871766173007,0.7625625317561009,1.5175463772243245,0.2564555349561939,1.1785883177131833,0.9716273209624012,0.1979141658240585,1.2736794532893323,Distracted
0.998648182089182,1.274871766173007,0.7625625317561009,1.5175463772243245,0.2564555349561939,1.1785883177131833,0.9716273209624012,0.1979141658240585,1.2736794532893323,1.3304076032721213,Distracted
